contigName	contigLen	totalAvgDepth	metaspades_perc100_sorted.bam	metaspades_perc100_sorted.bam-var
NODE_389_length_39669_cov_7.333014	39669	8.74777	8.74777	8.53652
NODE_390_length_39652_cov_101.848170	39652	115.064	115.064	199.119
NODE_391_length_39622_cov_3.384487	39622	4.2801	4.2801	3.49731
NODE_392_length_39590_cov_139.055192	39590	157.24	157.24	237.021
NODE_393_length_39471_cov_9.445809	39471	5.49811	5.49811	5.25997
NODE_394_length_39466_cov_9.429017	39466	5.42957	5.42957	5.41705
NODE_395_length_39369_cov_14.126927	39369	15.4075	15.4075	15.5536
NODE_396_length_39279_cov_131.488757	39279	151.755	151.755	152.834
NODE_397_length_39273_cov_100.738283	39273	116.315	116.315	130.907
NODE_398_length_39261_cov_9.286155	39261	10.6691	10.6691	10.5809
NODE_399_length_39251_cov_83.060746	39251	95.5367	95.5367	130.101
NODE_400_length_39162_cov_58.672284	39162	16.0807	16.0807	17.5336
NODE_401_length_39037_cov_16080.968524	39037	20011.3	20011.3	2.6912e+06
NODE_402_length_39014_cov_101.773043	39014	116.308	116.308	137.498
NODE_403_length_38741_cov_9.603810	38741	10.7811	10.7811	10.8416
NODE_404_length_38559_cov_235.459796	38559	265.951	265.951	848.228
NODE_405_length_38524_cov_5.442616	38524	6.39602	6.39602	6.97815
NODE_406_length_38513_cov_5.239352	38513	6.19352	6.19352	4.80949
NODE_407_length_38484_cov_7.451352	38484	8.87027	8.87027	9.86129
NODE_408_length_38438_cov_23.769325	38438	25.6567	25.6567	31.0861
NODE_409_length_38356_cov_5.644396	38356	6.34366	6.34366	6.38257
NODE_410_length_38077_cov_84.114144	38077	96.7562	96.7562	106.189
NODE_411_length_37986_cov_237.652052	37986	271.82	271.82	366.022
NODE_412_length_37718_cov_129.667897	37718	148.732	148.732	162.781
NODE_413_length_37542_cov_3683.993651	37542	4269.32	4269.32	227387
NODE_414_length_37513_cov_5.116611	37513	6.12213	6.12213	5.85233
NODE_415_length_37373_cov_102.731684	37373	117.381	117.381	130.433
NODE_416_length_37276_cov_102.395691	37276	116.288	116.288	151.682
NODE_417_length_37252_cov_6.085249	37252	6.7057	6.7057	7.48333
NODE_418_length_36989_cov_6.081199	36989	7.14935	7.14935	6.17151
NODE_419_length_36759_cov_13.184312	36759	14.4823	14.4823	15.3183
NODE_420_length_36384_cov_254.999807	36384	256.166	256.166	2342.38
NODE_421_length_36366_cov_6.987222	36366	8.39298	8.39298	7.94706
NODE_422_length_36336_cov_83.356633	36336	95.0713	95.0713	97.367
NODE_423_length_36213_cov_61.750014	36213	15.5706	15.5706	13.6475
NODE_424_length_36113_cov_229.354152	36113	267.144	267.144	361.516
NODE_425_length_36083_cov_6.781503	36083	8.11541	8.11541	8.12052
NODE_426_length_35868_cov_21.643705	35868	21.2383	21.2383	28.911
NODE_427_length_35590_cov_7.169495	35590	8.79326	8.79326	11.2082
NODE_428_length_35582_cov_50.872548	35582	58.2329	58.2329	60.1006
NODE_429_length_35459_cov_18.688312	35459	21.5724	21.5724	21.132
NODE_430_length_35409_cov_20.307688	35409	20.3853	20.3853	22.1218
NODE_431_length_35124_cov_14.673501	35124	16.1621	16.1621	16.3638
NODE_432_length_35075_cov_14.482924	35075	15.8711	15.8711	16.3321
NODE_433_length_35068_cov_235.374004	35068	269.725	269.725	422.188
NODE_434_length_34979_cov_14.611671	34979	15.7454	15.7454	16.1878
NODE_435_length_34960_cov_63.565764	34960	15.7352	15.7352	17.8195
NODE_436_length_34956_cov_5.263689	34956	6.17468	6.17468	7.13982
NODE_437_length_34851_cov_149.495632	34851	119.104	119.104	2227.9
NODE_438_length_34630_cov_1419.177816	34630	1344.48	1344.48	34644.2
NODE_439_length_34527_cov_14.388692	34527	15.7852	15.7852	16.797
NODE_440_length_34495_cov_82.101452	34495	94.1228	94.1228	97.4276
NODE_441_length_34437_cov_14.267611	34437	15.4548	15.4548	16.7324
NODE_442_length_34354_cov_87.458818	34354	95.4743	95.4743	160.552
NODE_443_length_34312_cov_15.026651	34312	16.3984	16.3984	18.3959
NODE_444_length_33984_cov_65.784639	33984	18.4297	18.4297	428.46
NODE_445_length_33972_cov_137.501253	33972	148.713	148.713	394.334
NODE_446_length_33916_cov_5.189362	33916	5.82314	5.82314	5.61232
NODE_447_length_33910_cov_5.032344	33910	5.90909	5.90909	5.71647
NODE_448_length_33860_cov_6.388079	33860	7.67143	7.67143	8.79765
NODE_449_length_33740_cov_82.095117	33740	93.9127	93.9127	119.09
NODE_450_length_33601_cov_234.267782	33601	269.346	269.346	383.576
NODE_451_length_33505_cov_7.172556	33505	8.52349	8.52349	7.46322
NODE_452_length_33364_cov_14.669699	33364	15.8733	15.8733	16.6833
NODE_453_length_33148_cov_20.034962	33148	22.884	22.884	21.2114
NODE_454_length_33132_cov_63.759742	33132	73.2473	73.2473	67.0335
NODE_455_length_33125_cov_96.516359	33125	95.0639	95.0639	112.078
NODE_456_length_33031_cov_101.529203	33031	116.115	116.115	117.332
NODE_457_length_33026_cov_5.395924	33026	6.33216	6.33216	5.96918
NODE_458_length_32996_cov_5.007984	32996	5.91171	5.91171	5.46174
NODE_459_length_32581_cov_13.741192	32581	15.2872	15.2872	17.2202
NODE_460_length_32313_cov_101.761052	32313	117.239	117.239	123.884
NODE_461_length_32139_cov_20.014431	32139	23.1371	23.1371	26.1
NODE_462_length_32046_cov_17.863805	32046	20.619	20.619	22.7599
NODE_463_length_31982_cov_6.443950	31982	7.74497	7.74497	7.58529
NODE_464_length_31811_cov_14.279443	31811	15.7925	15.7925	16.0667
NODE_465_length_31703_cov_14.587430	31703	15.7553	15.7553	16.9345
NODE_466_length_31482_cov_13.248862	31482	15.1119	15.1119	15.7867
NODE_467_length_31474_cov_92.181928	31474	106.236	106.236	204.852
NODE_468_length_31233_cov_13.775547	31233	14.7744	14.7744	18.3778
NODE_469_length_30833_cov_130.575379	30833	150.131	150.131	176.816
NODE_470_length_30827_cov_14.046991	30827	15.295	15.295	16.6026
NODE_471_length_30807_cov_3147.960003	30807	3605.97	3605.97	197636
NODE_472_length_30732_cov_83.019656	30732	95.162	95.162	98.0226
NODE_473_length_30726_cov_70.579114	30726	15.7377	15.7377	16.2399
NODE_474_length_30676_cov_761.085660	30676	875.27	875.27	2365.17
NODE_475_length_30656_cov_236.881115	30656	272.143	272.143	470.373
NODE_476_length_30496_cov_70.464439	30496	15.5412	15.5412	16.6405
NODE_477_length_30420_cov_913.589330	30420	1056.5	1056.5	18284.2
NODE_478_length_30366_cov_7.174854	30366	8.44897	8.44897	8.84227
NODE_479_length_30297_cov_132.004365	30297	151.946	151.946	179.532
NODE_480_length_30216_cov_51.648917	30216	60.0086	60.0086	86.3353
NODE_481_length_29994_cov_100.721935	29994	116.099	116.099	140.087
NODE_482_length_29913_cov_12.978364	29913	14.869	14.869	15.9508
NODE_483_length_29910_cov_14.260827	29910	15.8241	15.8241	13.8723
NODE_484_length_29887_cov_5.545622	29887	6.51011	6.51011	7.59501
NODE_485_length_29683_cov_14.064061	29683	15.4946	15.4946	15.9013
NODE_486_length_29621_cov_5.347629	29621	6.41224	6.41224	7.54763
NODE_487_length_29602_cov_12.863844	29602	14.5361	14.5361	13.9464
NODE_488_length_29577_cov_14.658865	29577	16.222	16.222	17.2851
NODE_489_length_29560_cov_82.405253	29560	93.9955	93.9955	109.548
NODE_490_length_29415_cov_5.137296	29415	6.17963	6.17963	5.01328
NODE_491_length_29411_cov_7.162045	29411	8.4289	8.4289	7.22625
NODE_492_length_29334_cov_14.570750	29334	15.7672	15.7672	20.9717
NODE_493_length_29227_cov_14.033594	29227	15.2928	15.2928	16.3283
NODE_494_length_29110_cov_100.574772	29110	115.804	115.804	117.548
NODE_495_length_29063_cov_22.506171	29063	25.9884	25.9884	24.5728
NODE_496_length_29051_cov_165.494103	29051	144.542	144.542	558.642
NODE_497_length_29021_cov_13.446178	29021	14.4756	14.4756	14.6681
NODE_498_length_28899_cov_99.343330	28899	114.38	114.38	126.06
NODE_499_length_28766_cov_13.461078	28766	14.9515	14.9515	15.2338
NODE_500_length_28641_cov_9.096866	28641	10.2343	10.2343	10.1502
NODE_501_length_28598_cov_13.134849	28598	14.9099	14.9099	15.6768
NODE_502_length_28452_cov_13.406240	28452	14.7681	14.7681	16.707
NODE_503_length_28429_cov_14.472228	28429	15.5275	15.5275	15.1699
NODE_504_length_28406_cov_99.313992	28406	114.804	114.804	114.502
NODE_505_length_28396_cov_132.273632	28396	151.089	151.089	228.687
NODE_506_length_28301_cov_132.301423	28301	152.641	152.641	355.81
NODE_507_length_28197_cov_132.029138	28197	150.695	150.695	170.194
NODE_508_length_27980_cov_9.312372	27980	10.5974	10.5974	10.6036
NODE_509_length_27894_cov_5.258163	27894	6.32901	6.32901	5.72229
NODE_510_length_27790_cov_7.107121	27790	8.4047	8.4047	8.364
NODE_511_length_27776_cov_7.223441	27776	8.77011	8.77011	8.89147
NODE_512_length_27645_cov_14.000834	27645	15.3589	15.3589	15.6433
NODE_513_length_27488_cov_6.050815	27488	6.96287	6.96287	9.0012
NODE_514_length_27433_cov_84.434546	27433	95.8661	95.8661	118.062
NODE_515_length_27393_cov_78.058636	27393	15.811	15.811	15.0794
NODE_516_length_27338_cov_3.550636	27338	4.38484	4.38484	4.06849
NODE_517_length_27122_cov_234.710311	27122	270.437	270.437	984.173
NODE_518_length_27100_cov_123.540174	27100	139.699	139.699	188.947
NODE_519_length_27097_cov_101.962170	27097	118.242	118.242	132.359
NODE_520_length_27073_cov_14.397550	27073	15.7737	15.7737	21.0481
NODE_521_length_27060_cov_2224.697945	27060	2319.57	2319.57	84235.2
NODE_522_length_27029_cov_4.842515	27029	5.77414	5.77414	4.93285
NODE_523_length_26983_cov_5.166889	26983	6.04286	6.04286	6.64151
NODE_524_length_26919_cov_86.199561	26919	96.2597	96.2597	141.618
NODE_525_length_26877_cov_81.861532	26877	94.1498	94.1498	105.323
NODE_526_length_26846_cov_15.282110	26846	16.6083	16.6083	16.9181
NODE_527_length_26567_cov_84.627829	26567	95.8624	95.8624	143.487
NODE_528_length_26405_cov_100.828918	26405	116.24	116.24	158.008
NODE_529_length_26316_cov_241.090248	26316	266.431	266.431	830.703
NODE_530_length_26298_cov_14.465267	26298	15.7264	15.7264	19.4198
NODE_531_length_26287_cov_7.069838	26287	7.70892	7.70892	9.18324
NODE_532_length_26220_cov_10.412498	26220	11.4873	11.4873	13.6662
NODE_533_length_26139_cov_3.546504	26139	4.50564	4.50564	4.98463
NODE_534_length_26080_cov_3.657176	26080	4.47104	4.47104	4.45293
NODE_535_length_26058_cov_84.142137	26058	93.6037	93.6037	116.991
NODE_536_length_25894_cov_85.384806	25894	98.3115	98.3115	133.935
NODE_537_length_25815_cov_81.356444	25815	92.9604	92.9604	108.039
NODE_538_length_25752_cov_110.969802	25752	114.126	114.126	180.484
NODE_539_length_25678_cov_16.745073	25678	15.7316	15.7316	13.6931
NODE_540_length_25639_cov_7.833529	25639	9.26443	9.26443	39.1297
NODE_541_length_25563_cov_234.576525	25563	272.369	272.369	466.32
NODE_542_length_25537_cov_260.197433	25537	279.093	279.093	2890.54
NODE_543_length_25302_cov_37.018973	25302	41.6836	41.6836	77.7157
NODE_544_length_25188_cov_14.761151	25188	16.3161	16.3161	17.1537
NODE_545_length_25132_cov_84.979264	25132	97.951	97.951	95.2267
NODE_546_length_25067_cov_5.229770	25067	6.18638	6.18638	7.15221
NODE_547_length_24854_cov_13.349329	24854	14.7815	14.7815	15.1583
NODE_548_length_24740_cov_242.186551	24740	270.889	270.889	417.449
NODE_549_length_24689_cov_20.391938	24689	23.21	23.21	27.6185
NODE_550_length_24502_cov_102.657831	24502	118.335	118.335	183.712
NODE_551_length_24425_cov_9.261551	24425	10.3601	10.3601	10.9104
NODE_552_length_24336_cov_14.828343	24336	15.577	15.577	17.7531
NODE_553_length_24163_cov_6.686826	24163	8.15608	8.15608	8.26135
NODE_554_length_24079_cov_100.841783	24079	115.799	115.799	149.928
NODE_555_length_23882_cov_14.149578	23882	14.7314	14.7314	16.9575
NODE_556_length_23855_cov_3.474622	23855	4.48129	4.48129	4.14519
NODE_557_length_23723_cov_13.818996	23723	15.7733	15.7733	22.939
NODE_558_length_23702_cov_3.506111	23702	4.46824	4.46824	4.04589
NODE_559_length_23678_cov_9.371545	23678	10.7921	10.7921	13.1951
NODE_560_length_23576_cov_3.736703	23576	4.56911	4.56911	4.58296
NODE_561_length_23562_cov_14.504020	23562	14.6348	14.6348	16.6604
NODE_562_length_23367_cov_83.808468	23367	96.2392	96.2392	117.496
NODE_563_length_23356_cov_88.875499	23356	15.7728	15.7728	18.265
NODE_564_length_23307_cov_14.446757	23307	15.7343	15.7343	16.9194
NODE_565_length_23200_cov_102.135753	23200	118.224	118.224	141.738
NODE_566_length_23188_cov_81.978905	23188	94.1866	94.1866	100.748
NODE_567_length_23043_cov_14.325866	23043	15.4442	15.4442	14.5393
NODE_568_length_23006_cov_103.610779	23006	116.04	116.04	151.504
NODE_569_length_22989_cov_102.172364	22989	116.349	116.349	166.297
NODE_570_length_22955_cov_235.247598	22955	271.703	271.703	419.901
NODE_571_length_22913_cov_15.066279	22913	16.1898	16.1898	13.9129
NODE_572_length_22838_cov_85.293333	22838	97.5652	97.5652	140.82
NODE_573_length_22603_cov_3.718689	22603	4.62713	4.62713	3.4922
NODE_574_length_22503_cov_3.423824	22503	4.46088	4.46088	4.26394
NODE_575_length_22457_cov_14.018168	22457	15.486	15.486	15.3797
NODE_576_length_22453_cov_5.804983	22453	6.99632	6.99632	6.85453
NODE_577_length_22368_cov_3.852194	22368	4.91327	4.91327	4.8036
NODE_578_length_22359_cov_3.889571	22359	4.97235	4.97235	5.21665
NODE_579_length_22275_cov_6.921287	22275	8.53537	8.53537	9.26733
NODE_580_length_22231_cov_90.615846	22231	18.9875	18.9875	661.188
NODE_581_length_22137_cov_82.436645	22137	94.4686	94.4686	101.597
NODE_582_length_22111_cov_138.077031	22111	155.746	155.746	241.968
NODE_583_length_22034_cov_3.433141	22034	4.4225	4.4225	4.05179
NODE_584_length_22009_cov_99.987747	22009	114.94	114.94	172.112
NODE_585_length_21955_cov_10.517443	21955	12.2581	12.2581	12.9782
NODE_586_length_21867_cov_3.248946	21867	4.30115	4.30115	3.77492
NODE_587_length_21748_cov_11.176739	21748	13.0108	13.0108	13.5986
NODE_588_length_21747_cov_84.814448	21747	92.8408	92.8408	102.078
NODE_589_length_21742_cov_3870.568036	21742	3108.86	3108.86	361178
NODE_590_length_21739_cov_101.084117	21739	116.348	116.348	151.601
NODE_591_length_21684_cov_93.200841	21684	19.0013	19.0013	579.958
NODE_592_length_21662_cov_239.106123	21662	272.002	272.002	432.354
NODE_593_length_21630_cov_14.422109	21630	15.8101	15.8101	14.6187
NODE_594_length_21594_cov_7.172292	21594	8.70505	8.70505	9.33235
NODE_595_length_21571_cov_14.951989	21571	15.9734	15.9734	16.392
NODE_596_length_21466_cov_15.761945	21466	15.3213	15.3213	15.6734
NODE_597_length_21432_cov_6.858914	21432	8.23081	8.23081	8.13182
NODE_598_length_21394_cov_8.870612	21394	10.2962	10.2962	11.8513
NODE_599_length_21381_cov_14.617462	21381	16.0485	16.0485	15.8647
NODE_600_length_21379_cov_14.232320	21379	15.977	15.977	14.5562
NODE_601_length_21249_cov_14.420072	21249	15.6078	15.6078	18.1138
NODE_602_length_21081_cov_3.307381	21081	4.21576	4.21576	4.1225
NODE_603_length_20978_cov_98.062611	20978	112.806	112.806	265.362
NODE_604_length_20943_cov_14.531070	20943	14.6881	14.6881	18.5057
NODE_605_length_20913_cov_132.298111	20913	149.724	149.724	233.679
NODE_606_length_20806_cov_83.191364	20806	94.2314	94.2314	127.397
NODE_607_length_20770_cov_14.954477	20770	15.9949	15.9949	14.4503
NODE_608_length_20766_cov_98.854956	20766	113.029	113.029	133.521
NODE_609_length_20675_cov_151.043841	20675	173.262	173.262	214.939
NODE_610_length_20674_cov_7.282555	20674	8.72242	8.72242	7.48094
NODE_611_length_20667_cov_3.381234	20667	4.35595	4.35595	5.47356
NODE_612_length_20642_cov_14.074513	20642	15.07	15.07	15.8765
NODE_613_length_20581_cov_80.113466	20581	91.3746	91.3746	92.8996
NODE_614_length_20418_cov_5.609095	20418	6.49783	6.49783	7.95488
NODE_615_length_20230_cov_18.014325	20230	20.6556	20.6556	23.7629
NODE_616_length_20135_cov_9.677988	20135	11.0799	11.0799	9.61381
NODE_617_length_20086_cov_5.767960	20086	6.75391	6.75391	8.14583
NODE_618_length_20069_cov_99.895423	20069	113.535	113.535	284.387
NODE_619_length_20007_cov_13.788091	20007	15.1557	15.1557	19.4229
NODE_620_length_19988_cov_7.204786	19988	8.42167	8.42167	10.8076
NODE_621_length_19902_cov_99.889152	19902	14.5195	14.5195	23.9424
NODE_622_length_19893_cov_102.886228	19893	117.737	117.737	158.763
NODE_623_length_19809_cov_14.484965	19809	15.757	15.757	13.0733
NODE_624_length_19759_cov_15.574147	19759	16.6733	16.6733	15.3844
NODE_625_length_19735_cov_3.234705	19735	4.15481	4.15481	2.69542
NODE_626_length_19476_cov_3.408527	19476	4.42383	4.42383	3.97788
NODE_627_length_19407_cov_16.411947	19407	17.9852	17.9852	22.4802
NODE_628_length_19401_cov_20.458338	19401	23.5238	23.5238	20.7092
NODE_629_length_19315_cov_244.630426	19315	267.924	267.924	1435.16
NODE_630_length_19251_cov_82.928787	19251	94.8252	94.8252	115.934
NODE_631_length_19230_cov_3.688344	19230	4.52028	4.52028	3.03703
NODE_632_length_19191_cov_13.006375	19191	13.9626	13.9626	15.2788
NODE_633_length_19175_cov_108.038441	19175	113.039	113.039	352.257
NODE_634_length_19135_cov_101.955870	19135	117.24	117.24	141.336
NODE_635_length_18988_cov_3.505044	18988	4.43009	4.43009	3.72783
NODE_636_length_18983_cov_100.947749	18983	115.224	115.224	148.379
NODE_637_length_18947_cov_13.463688	18947	14.41	14.41	19.0244
NODE_638_length_18918_cov_3.675555	18918	4.43761	4.43761	4.09401
NODE_639_length_18870_cov_135.813128	18870	124.895	124.895	1679.65
NODE_640_length_18865_cov_12.742743	18865	14.2551	14.2551	17.4092
NODE_641_length_18763_cov_19.424524	18763	22.4578	22.4578	21.0692
NODE_642_length_18722_cov_13.705577	18722	14.8954	14.8954	19.4827
NODE_643_length_18574_cov_101.162050	18574	115.435	115.435	132.556
NODE_644_length_18535_cov_151.153571	18535	155.446	155.446	1888.5
NODE_645_length_18529_cov_5.238173	18529	6.16024	6.16024	5.59695
NODE_646_length_18453_cov_912.766931	18453	1056.41	1056.41	28636.1
NODE_647_length_18447_cov_15909.457318	18447	19649.8	19649.8	5.36584e+06
NODE_648_length_18440_cov_52.885233	18440	60.8337	60.8337	76.5771
NODE_649_length_18383_cov_6.866161	18383	8.2711	8.2711	6.76711
NODE_650_length_18360_cov_130.425731	18360	149.623	149.623	199.533
NODE_651_length_18137_cov_107.090477	18137	117.797	117.797	220.251
NODE_652_length_18109_cov_15.346239	18109	16.5818	16.5818	20.9992
NODE_653_length_18080_cov_100.270680	18080	115.144	115.144	162.237
NODE_654_length_18060_cov_6.844099	18060	8.12172	8.12172	7.85334
NODE_655_length_18031_cov_14.270750	18031	15.0197	15.0197	15.1028
NODE_656_length_18013_cov_109.283662	18013	15.0254	15.0254	16.4944
NODE_657_length_17989_cov_107.400914	17989	109.154	109.154	517.008
NODE_658_length_17938_cov_26.480624	17938	27.5225	27.5225	176.732
NODE_659_length_17829_cov_101.457016	17829	116.098	116.098	162.005
NODE_660_length_17774_cov_14.408432	17774	15.8433	15.8433	12.126
NODE_661_length_17748_cov_10.869609	17748	12.9124	12.9124	14.4268
NODE_662_length_17720_cov_13.651741	17720	14.9071	14.9071	17.2588
NODE_663_length_17714_cov_82.361006	17714	94.9683	94.9683	130.161
NODE_664_length_17705_cov_3.406402	17705	4.40718	4.40718	3.60342
NODE_665_length_17619_cov_98.686689	17619	112.734	112.734	142.2
NODE_666_length_17555_cov_6.584400	17555	6.77811	6.77811	13.7326
NODE_667_length_17552_cov_144.171687	17552	148.883	148.883	446.371
NODE_668_length_17472_cov_254.398346	17472	266.565	266.565	578.532
NODE_669_length_17461_cov_7.202057	17461	8.51776	8.51776	8.45197
NODE_670_length_17402_cov_5.292788	17402	6.34674	6.34674	6.37195
NODE_671_length_17343_cov_9.807612	17343	10.7251	10.7251	13.7924
NODE_672_length_17304_cov_19.708737	17304	22.0363	22.0363	16.0743
NODE_673_length_16977_cov_83.898830	16977	96.269	96.269	133.458
NODE_674_length_16910_cov_101.713853	16910	116.758	116.758	161.375
NODE_675_length_16864_cov_13.216551	16864	14.746	14.746	12.2544
NODE_676_length_16863_cov_116.589660	16863	15.0018	15.0018	12.5946
NODE_677_length_16844_cov_13.715409	16844	15.2651	15.2651	16.6585
NODE_678_length_16745_cov_915.155422	16745	930.92	930.92	28698.4
NODE_679_length_16736_cov_14.617529	16736	15.8607	15.8607	15.5757
NODE_680_length_16700_cov_13.649144	16700	15.0092	15.0092	13.202
