contigName	contigLen	totalAvgDepth	idba_ud_perc100_sorted.bam	idba_ud_perc100_sorted.bam-var
contig-100_584	25253	8.99279	8.99279	7.36007
contig-100_585	25236	8.57474	8.57474	9.54798
contig-100_586	25220	97.8352	97.8352	104.709
contig-100_587	25179	9.63874	9.63874	9.4045
contig-100_588	25165	14.7933	14.7933	14.7979
contig-100_589	24939	6.52773	6.52773	5.45996
contig-100_590	24893	6.31843	6.31843	5.34601
contig-100_591	24842	93.0513	93.0513	108.28
contig-100_592	24732	23.2263	23.2263	27.4924
contig-100_593	24640	147.72	147.72	162.062
contig-100_594	24596	274.225	274.225	518.652
contig-100_595	24593	23.8027	23.8027	24.1872
contig-100_596	24591	21.0356	21.0356	21.248
contig-100_597	24542	15.0065	15.0065	15.0434
contig-100_598	24521	22.4489	22.4489	18.7674
contig-100_599	24508	15.5408	15.5408	16.1682
contig-100_600	24455	15.4799	15.4799	15.5327
contig-100_601	24443	58.5494	58.5494	58.9916
contig-100_602	24417	148.008	148.008	179.127
contig-100_603	24394	273.103	273.103	392.619
contig-100_604	24337	6.3095	6.3095	4.90943
contig-100_605	24307	149.853	149.853	219.971
contig-100_606	24299	15.5082	15.5082	16.5624
contig-100_607	24280	272.171	272.171	422.997
contig-100_608	24251	96.5763	96.5763	117.307
contig-100_609	24217	150.837	150.837	210.636
contig-100_610	24185	97.7024	97.7024	132.13
contig-100_611	24171	146.128	146.128	199.239
contig-100_612	24159	11.199	11.199	12.0437
contig-100_613	24148	116.148	116.148	194.783
contig-100_614	24126	14.4361	14.4361	12.8416
contig-100_615	24105	14.2123	14.2123	14.1093
contig-100_616	24055	151.502	151.502	228.056
contig-100_617	24032	271.304	271.304	420.254
contig-100_618	24014	268.936	268.936	489.193
contig-100_619	23964	115.779	115.779	142.554
contig-100_620	23907	270.1	270.1	455.05
contig-100_621	23901	151.165	151.165	159.731
contig-100_622	23821	272.246	272.246	366.718
contig-100_623	23774	95.6708	95.6708	120.761
contig-100_624	23757	22.2607	22.2607	28.1291
contig-100_625	23656	272.593	272.593	433.234
contig-100_626	23626	115.488	115.488	141.662
contig-100_627	23614	15.6541	15.6541	20.9313
contig-100_628	23585	269.127	269.127	480.497
contig-100_629	23574	272.772	272.772	514.614
contig-100_630	23456	96.1751	96.1751	119.133
contig-100_631	23407	14.8634	14.8634	14.5075
contig-100_632	23377	8.98937	8.98937	9.20252
contig-100_633	23328	95.0897	95.0897	114.319
contig-100_634	23318	93.6574	93.6574	146.553
contig-100_635	23300	16.2333	16.2333	15.369
contig-100_636	23288	118.357	118.357	139.936
contig-100_637	23281	95.6331	95.6331	107.806
contig-100_638	23236	6.36905	6.36905	7.46709
contig-100_639	23183	273.579	273.579	443.656
contig-100_640	23160	116.801	116.801	129.535
contig-100_641	23078	116.433	116.433	166.469
contig-100_642	23066	268.644	268.643	445.083
contig-100_643	23040	7.8038	7.8038	7.68202
contig-100_644	23039	148.412	148.412	197.306
contig-100_645	22926	97.4649	97.4649	145.731
contig-100_646	22921	22.0566	22.0566	23.4181
contig-100_647	22903	6.12974	6.12974	7.66239
contig-100_648	22823	25.5939	25.5939	25.3845
contig-100_649	22800	272.119	272.119	521.579
contig-100_650	22790	149.476	149.476	203.391
contig-100_651	22788	15.0139	15.0139	15.4141
contig-100_652	22786	268.605	268.605	461.576
contig-100_653	22782	8.35516	8.35516	10.9828
contig-100_654	22759	268.836	268.836	466.057
contig-100_655	22738	114.76	114.76	113.38
contig-100_656	22730	15.3971	15.3971	14.5153
contig-100_657	22708	71.699	71.699	75.1738
contig-100_658	22702	271.465	271.465	400.259
contig-100_659	22659	12.1263	12.1263	13.6979
contig-100_660	22652	151.282	151.282	200.322
contig-100_661	22651	7.01987	7.01987	7.44574
contig-100_662	22566	15.6282	15.6282	16.5817
contig-100_663	22553	13.7395	13.7395	13.5307
contig-100_664	22446	273.062	273.062	365.092
contig-100_665	22415	14.4998	14.4998	16.6568
contig-100_666	22381	16.3213	16.3213	18.7202
contig-100_667	22372	272.033	272.033	450.969
contig-100_668	22369	269.566	269.566	453.313
contig-100_669	22304	15.4541	15.4541	15.6276
contig-100_670	22268	15.9989	15.9989	16.3654
contig-100_671	22226	94.356	94.356	109.889
contig-100_672	22194	10.3116	10.3116	10.4761
contig-100_673	22178	272.406	272.406	552.253
contig-100_674	22159	148.319	148.319	197.44
contig-100_675	22025	93.2621	93.2621	123.074
contig-100_676	22021	8.08779	8.08779	7.84009
contig-100_677	21996	270.056	270.056	410.737
contig-100_678	21992	114.794	114.794	123.994
contig-100_679	21961	114.09	114.09	166.203
contig-100_680	21849	15.6056	15.6056	14.3924
contig-100_681	21843	13.0066	13.0066	13.4913
contig-100_682	21829	15.5482	15.5482	17.224
contig-100_683	21828	116.636	116.636	145.373
contig-100_684	21712	14.6047	14.6047	16.2189
contig-100_685	21706	115.706	115.706	155.77
contig-100_686	21655	93.4439	93.4439	85.2078
contig-100_687	21650	11.4962	11.4962	9.89392
contig-100_688	21638	8.72692	8.72692	9.35083
contig-100_689	21635	268.532	268.532	439.85
contig-100_690	21620	275.51	275.51	470.279
contig-100_691	21611	12.2035	12.2035	12.4957
contig-100_692	21597	6.61617	6.61617	7.64199
contig-100_693	21589	275.981	275.981	533.873
contig-100_694	21526	6.21576	6.21576	7.2694
contig-100_695	21522	118.183	118.183	145.664
contig-100_696	21475	10.2842	10.2842	11.861
contig-100_697	21470	15.9881	15.9881	14.7453
contig-100_698	21425	16.0556	16.0556	21.9576
contig-100_699	21363	13.6457	13.6457	14.8034
contig-100_700	21362	270.917	270.917	456.051
contig-100_701	21353	21.3928	21.3928	20.1331
contig-100_702	21302	147.389	147.389	222.79
contig-100_703	21210	16.0906	16.0906	13.5368
contig-100_704	21148	13.3661	13.3661	13.4788
contig-100_705	21110	274.495	274.495	482.696
contig-100_706	20995	112.821	112.821	269.319
contig-100_707	20979	15.314	15.314	15.5386
contig-100_708	20908	151.622	151.622	210.473
contig-100_709	20894	94.4002	94.4002	124.842
contig-100_710	20884	149.732	149.732	193.054
contig-100_711	20882	15.118	15.118	19.3122
contig-100_712	20854	112.889	112.889	142.38
contig-100_713	20843	268.026	268.026	432.616
contig-100_714	20842	117.506	117.506	118.309
contig-100_715	20816	6.15354	6.15354	5.87861
contig-100_716	20764	173.319	173.319	213.725
contig-100_717	20706	8.75545	8.75545	7.36627
contig-100_718	20696	266.793	266.793	439.466
contig-100_719	20668	91.474	91.474	91.1305
contig-100_720	20666	271.036	271.036	488.991
contig-100_721	20644	96.1642	96.1642	135.072
contig-100_722	20632	7.04858	7.04858	5.82811
contig-100_723	20629	8.23053	8.23053	7.71998
contig-100_724	20619	268.41	268.41	429.089
contig-100_725	20605	14.5702	14.5702	14.5604
contig-100_726	20595	9.23321	9.23321	10.2263
contig-100_727	20573	16.7232	16.7232	19.1117
contig-100_728	20494	15.8744	15.8744	19.6407
contig-100_729	20451	95.0987	95.0987	131.762
contig-100_730	20373	272.297	272.297	461.318
contig-100_731	20340	14.854	14.854	15.6
contig-100_732	20318	20.6659	20.6659	23.505
contig-100_733	20291	6.52401	6.52401	6.32711
contig-100_734	20282	14.9944	14.9944	16.4246
contig-100_735	20234	149.839	149.839	230.533
contig-100_736	20205	117.606	117.606	132.093
contig-100_737	20172	114.855	114.855	182.304
contig-100_738	20170	273.176	273.176	480.322
contig-100_739	20156	271.544	271.544	472.905
contig-100_740	20097	219.502	219.502	302.431
contig-100_741	20093	217.946	217.946	304.226
contig-100_742	20050	21.5815	21.5815	19.3174
contig-100_743	20019	150.11	150.11	223.617
contig-100_744	19988	8.42167	8.42167	10.808
contig-100_745	19969	153.139	153.139	210.718
contig-100_746	19949	268.663	268.663	459.162
contig-100_747	19943	23.5383	23.5383	23.4312
contig-100_748	19935	24.8453	24.8453	29.1737
contig-100_749	19933	271.777	271.777	512.248
contig-100_750	19925	16.2462	16.2462	15.9658
contig-100_751	19913	273.119	273.119	514.179
contig-100_752	19905	118.123	118.123	154.835
contig-100_753	19891	21.5531	21.5531	26.8137
contig-100_754	19832	275.367	275.367	498.228
contig-100_755	19823	6.60601	6.60601	7.72109
contig-100_756	19803	270.32	270.32	491.094
contig-100_757	19773	14.9651	14.9651	15.3482
contig-100_758	19757	152.371	152.371	172.247
contig-100_759	19750	21.3651	21.3651	23.7969
contig-100_760	19737	114.758	114.758	173.035
contig-100_761	19673	14.3655	14.3655	17.5689
contig-100_762	19623	5.75083	5.75083	6.08642
contig-100_763	19597	5.63681	5.63681	4.73445
contig-100_764	19551	118.374	118.374	168.502
contig-100_765	19497	6.34269	6.34269	5.98413
contig-100_766	19496	23.5048	23.5048	20.5751
contig-100_767	19457	115.932	115.932	137.76
contig-100_768	19432	15.4953	15.4953	12.5374
contig-100_769	19425	6.56898	6.56898	6.65525
contig-100_770	19414	150.997	150.997	193.169
contig-100_771	19384	270.677	270.677	526.63
contig-100_772	19339	94.7654	94.7654	118.404
contig-100_773	19310	6.8477	6.8477	8.13896
contig-100_774	19281	270.813	270.813	431.048
contig-100_775	19265	148.029	148.029	214.292
contig-100_776	19249	93.9643	93.9643	111.02
contig-100_777	19229	275.783	275.783	529.98
contig-100_778	19148	15.6319	15.6319	17.6221
contig-100_779	19133	116.534	116.534	168.708
contig-100_780	19114	23.8593	23.8593	19.6246
contig-100_781	19070	115.251	115.251	150.596
contig-100_782	19052	16.3814	16.3814	23.1511
contig-100_783	19052	14.0231	14.0231	16.5098
contig-100_784	19038	14.2425	14.2425	12.1831
contig-100_785	18997	15.4459	15.4459	18.9026
contig-100_786	18988	15.8221	15.8221	14.484
contig-100_787	18954	14.5023	14.5023	18.5243
contig-100_788	18953	14.2761	14.2761	17.3005
contig-100_789	18926	268.455	268.455	474.513
contig-100_790	18831	8.52149	8.52149	8.21573
contig-100_791	18818	148.085	148.085	235.673
contig-100_792	18732	6.32537	6.32537	5.4234
contig-100_793	18677	9.82177	9.82177	9.69479
contig-100_794	18641	59.3889	59.3889	76.6885
contig-100_795	18639	15.6018	15.6018	17.0469
contig-100_796	18632	6.29834	6.29834	7.77077
contig-100_797	18544	153.195	153.195	207.68
contig-100_798	18518	8.55951	8.55951	8.26901
contig-100_799	18504	268.524	268.524	443.427
contig-100_800	18427	8.271	8.271	6.65638
contig-100_801	18425	6.65926	6.65926	5.90595
contig-100_802	18416	118.025	118.025	159.016
contig-100_803	18403	268.716	268.716	486.926
contig-100_804	18333	16.1797	16.1797	17.9684
contig-100_805	18318	272.451	272.451	535.827
contig-100_806	18278	16.4869	16.4869	16.4032
contig-100_807	18273	114.496	114.496	135.393
contig-100_808	18212	149.611	149.611	212.255
contig-100_809	18194	152.518	152.518	268.038
contig-100_810	18174	6.45672	6.45672	5.30905
contig-100_811	18168	115.091	115.091	165.1
contig-100_812	18070	60.7568	60.7568	83.4267
contig-100_813	18056	272.236	272.236	442.911
contig-100_814	18020	270.083	270.083	518.279
contig-100_815	18016	275.876	275.876	499.619
contig-100_816	18006	82.5275	82.5275	180.555
contig-100_817	17995	16.5563	16.5563	14.8365
contig-100_818	17933	269.787	269.787	449.472
contig-100_819	17917	116.1	116.1	159.488
contig-100_820	17898	15.1402	15.1402	13.8128
contig-100_821	17887	15.1818	15.1818	12.8917
contig-100_822	17870	6.76473	6.76473	6.8636
contig-100_823	17805	42.2498	42.2498	63.4293
contig-100_824	17802	94.9958	94.9958	127.992
contig-100_825	17787	14.7517	14.7517	13.8474
contig-100_826	17774	274.251	274.251	488.151
contig-100_827	17674	269.401	269.401	435.101
contig-100_828	17668	151.406	151.406	218.523
contig-100_829	17639	6.44554	6.44554	4.4334
contig-100_830	17632	149.516	149.516	205.64
contig-100_831	17623	270.564	270.564	496.121
contig-100_832	17616	150.942	150.942	251.264
contig-100_833	17611	15.8584	15.8584	12.9191
contig-100_834	17593	270.752	270.752	563.003
contig-100_835	17569	268.103	268.103	416.617
contig-100_836	17567	15.5732	15.5732	17.4425
contig-100_837	17549	8.53181	8.53181	8.25134
contig-100_838	17536	95.9565	95.9565	161.98
contig-100_839	17522	4.8984	4.8984	3.77214
contig-100_840	17480	8.42048	8.42048	9.02956
contig-100_841	17467	16.2365	16.2365	15.2818
contig-100_842	17455	150.615	150.615	261.37
contig-100_843	17400	115.667	115.667	150.492
contig-100_844	17400	151.523	151.523	466.831
contig-100_845	17377	267.928	267.928	495.533
contig-100_846	17353	271.889	271.889	416.03
contig-100_847	17350	94.0657	94.0657	113.661
contig-100_848	17319	59.2124	59.2124	82.15
contig-100_849	17260	8.38212	8.38212	9.73879
contig-100_850	17241	8.82804	8.82804	10.2173
contig-100_851	17224	268.094	268.094	505.149
contig-100_852	17212	98.3945	98.3945	132.219
contig-100_853	17180	6.49542	6.49542	5.39901
contig-100_854	17163	148.914	148.914	231.384
contig-100_855	17162	15.265	15.265	14.8942
contig-100_856	17077	6.31222	6.31222	6.96202
contig-100_857	17045	273.7	273.7	493.686
contig-100_858	17006	272.114	272.114	525.296
contig-100_859	16998	116.687	116.687	168.528
contig-100_860	16954	117.984	117.984	135.421
contig-100_861	16903	271.65	271.65	574.383
contig-100_862	16833	272.22	272.22	455.036
contig-100_863	16788	6.46177	6.46177	5.23089
contig-100_864	16783	96.2759	96.2759	127.854
contig-100_865	16774	271.577	271.577	645.424
contig-100_866	16762	275.988	275.988	617.176
contig-100_867	16761	114.871	114.871	143.778
contig-100_868	16751	273.613	273.613	546.718
contig-100_869	16748	118.892	118.892	137.486
contig-100_870	16722	116.902	116.902	184.044
contig-100_871	16711	15.3219	15.3219	17.367
contig-100_872	16677	271.419	271.419	584.807
contig-100_873	16673	8.94898	8.94898	8.97338
contig-100_874	16659	4.5944	4.5944	4.34587
contig-100_875	16654	15.2872	15.2872	17.9673
contig-100_876	16630	270.214	270.214	510.278
contig-100_877	16617	95.9669	95.9669	178.698
contig-100_878	16570	6.91663	6.91663	8.31067
contig-100_879	16540	270.076	270.076	507.609
contig-100_880	16522	117.599	117.599	143.59
contig-100_881	16496	34.317	34.317	51.5751
contig-100_882	16341	13.8818	13.8818	12.5879
contig-100_883	16269	116.246	116.246	123.504
contig-100_884	16269	15.3735	15.3735	19.2181
contig-100_885	16241	15.5593	15.5593	19.2562
contig-100_886	16232	92.8259	92.8259	124.353
contig-100_887	16228	269.596	269.596	470.241
contig-100_888	16224	93.8354	93.8354	136.86
contig-100_889	16224	114.311	114.311	192.375
contig-100_890	16220	13.0258	13.0258	10.37
contig-100_891	16214	16.4504	16.4504	17.3532
contig-100_892	16186	114.09	114.09	161.598
contig-100_893	16145	16.0869	16.0869	16.6364
contig-100_894	16130	6.97322	6.97322	7.49093
contig-100_895	16129	15.0058	15.0058	18.8612
contig-100_896	16125	6.73315	6.73315	7.9125
contig-100_897	16122	150.663	150.663	222.817
contig-100_898	16076	269.049	269.049	525.012
contig-100_899	16063	6.12279	6.12279	4.27396
contig-100_900	16008	20.089	20.089	20.6705
contig-100_901	15959	270.089	270.089	463.764
contig-100_902	15909	272.91	272.91	487.405
contig-100_903	15876	8.59704	8.59704	7.95483
contig-100_904	15874	21.7918	21.7918	23.6019
contig-100_905	15870	4.75503	4.75503	4.27428
contig-100_906	15868	112.818	112.818	147.635
contig-100_907	15857	274.637	274.637	532.821
contig-100_908	15817	8.57771	8.57771	8.58114
contig-100_909	15804	270.352	270.352	498.907
contig-100_910	15802	276	276	519.377
contig-100_911	15778	15.2895	15.2895	22.0265
contig-100_912	15771	272.857	272.857	505.066
contig-100_913	15745	9.06925	9.06925	7.99778
contig-100_914	15711	271.256	271.256	430.077
contig-100_915	15710	265.712	265.712	485.189
contig-100_916	15688	6.21888	6.21888	5.73665
contig-100_917	15677	22.6711	22.6711	23.6937
contig-100_918	15677	152.96	152.96	268.745
contig-100_919	15602	6.85536	6.85536	4.84271
contig-100_920	15522	97.0485	97.0485	150.823
contig-100_921	15514	16.1567	16.1567	18.9474
contig-100_922	15511	271.635	271.635	502.076
contig-100_923	15488	116.058	116.058	175.106
contig-100_924	15466	271.343	271.343	612.464
contig-100_925	15438	12.1595	12.1595	9.48791
contig-100_926	15426	6.38629	6.38629	5.34773
contig-100_927	15305	154.134	154.134	275.649
contig-100_928	15300	6.35129	6.35129	6.58018
contig-100_929	15299	113.971	113.971	172.156
contig-100_930	15297	15.5398	15.5398	16.5716
contig-100_931	15295	270.711	270.711	576.448
contig-100_932	15287	5.91029	5.91029	4.70152
contig-100_933	15271	96.9362	96.9362	121.629
contig-100_934	15240	15.1764	15.1764	14.1649
contig-100_935	15231	22.4205	22.4205	22.1949
contig-100_936	15227	21.9449	21.9449	16.4473
contig-100_937	15218	8.29944	8.29944	8.98099
contig-100_938	15153	223.431	223.431	376.322
contig-100_939	15118	273.145	273.145	556.225
contig-100_940	15112	221.856	221.856	403.887
contig-100_941	15038	149.479	149.479	239.652
contig-100_942	15033	7.17248	7.17248	7.50492
contig-100_943	15026	268.285	268.285	451.655
contig-100_944	15025	7.89701	7.89701	7.8869
contig-100_945	15024	15.0734	15.0734	17.557
contig-100_946	15013	149.901	149.901	226.86
contig-100_947	15005	14.7924	14.7924	14.5052
contig-100_948	14975	272.422	272.422	633.756
contig-100_949	14965	118.611	118.611	201.412
contig-100_950	14961	116.699	116.699	168.366
contig-100_951	14936	24.8457	24.8457	24.3354
contig-100_952	14935	117.495	117.495	170.792
contig-100_953	14904	15.3174	15.3174	14.4278
contig-100_954	14894	14.7897	14.7897	21.5962
contig-100_955	14891	22.2771	22.2771	21.5999
contig-100_956	14872	20.6503	20.6503	18.5766
contig-100_957	14852	112.388	112.388	135.282
contig-100_958	14781	5.99959	5.99959	5.42272
contig-100_959	14776	272.358	272.358	503.846
contig-100_960	14744	270.922	270.922	552.962
contig-100_961	14736	20.7745	20.7745	26.4941
contig-100_962	14736	270.513	270.513	532.299
contig-100_963	14734	7.13638	7.13638	7.29132
contig-100_964	14681	6.03785	6.03785	4.94346
contig-100_965	14680	13.0037	13.0037	14.8733
contig-100_966	14680	16.4269	16.4269	19.0152
contig-100_967	14651	5.00034	5.00034	4.09518
contig-100_968	14650	271.846	271.846	531.426
contig-100_969	14602	96.1103	96.1103	125.365
contig-100_970	14584	95.7083	95.7083	115.905
contig-100_971	14545	14.6485	14.6485	14.3936
contig-100_972	14542	157.024	157.024	259.656
contig-100_973	14535	10.5982	10.5982	10.873
contig-100_974	14530	268.673	268.673	543.05
contig-100_975	14528	154.21	154.21	248.993
contig-100_976	14518	276.732	276.732	614.307
contig-100_977	14502	265.155	265.155	485.995
contig-100_978	14449	95.8675	95.8675	128.446
contig-100_979	14371	270.776	270.776	474.064
contig-100_980	14359	267.002	267.002	447.666
contig-100_981	14326	15.5733	15.5733	12.9904
contig-100_982	14322	21.1674	21.1674	20.1932
contig-100_983	14306	270.97	270.97	670.922
contig-100_984	14296	268.789	268.789	571.706
contig-100_985	14264	270.882	270.882	586.671
contig-100_986	14217	59.5678	59.5678	71.6628
contig-100_987	14208	257.702	257.702	1549.03
contig-100_988	14198	15.9211	15.9211	12.6774
contig-100_989	14174	271.283	271.283	509.486
contig-100_990	14153	15.9981	15.9981	19.1083
contig-100_991	14100	8.37986	8.37986	8.50024
contig-100_992	14085	93.8296	93.8296	125.82
contig-100_993	14025	266.421	266.421	539.406
contig-100_994	14008	16.4761	16.4761	16.5072
contig-100_995	13943	25.2574	25.2574	32.0722
contig-100_996	13912	16.1845	16.1845	17.279
contig-100_997	13907	15.1703	15.1703	15.8343
contig-100_998	13906	117.195	117.195	182.351
contig-100_999	13887	265.796	265.796	496.492
contig-100_1000	13850	149.974	149.974	261.554
contig-100_1001	13844	150.334	150.334	283.531
contig-100_1002	13805	152.623	152.623	234.112
contig-100_1003	13766	157.947	157.947	258.849
contig-100_1004	13750	265.216	265.216	484.169
contig-100_1005	13745	265.468	265.468	545.907
